timestamp,date,hour,actual_return,forecast_return,forecast_std,return_error,p_calm,p_stress,regime,actual_rv,forecast_rv,model_sigma_rv,rv_error,rv_abs_error,sigma_error,sigma_abs_error
2026-01-02 15:00:00,2026-01-02,15,-0.022936617790440966,0.0005325806024327672,0.00565431629036483,0.023469198392873734,0.0014018795918673277,0.9985973834991455,STRESS,1.2185635317642896,0.0880559249216635,0.25387817177999755,-1.130507606842626,1.130507606842626,-0.964685359984292,0.964685359984292
2026-01-02 16:00:00,2026-01-02,16,-0.003775544905436012,0.0017415630772838707,0.004931890105907948,0.005517107982719882,0.0014018795918673277,0.9985973834991455,STRESS,1.2302089610113658,0.10741404903591036,0.22144131654633348,-1.1227949119754554,1.1227949119754554,-1.0087676444650322,1.0087676444650322
2026-01-02 17:00:00,2026-01-02,17,0.0018155213493821825,0.0014523502833294242,0.005334137771846901,-0.00036317106605275834,0.0014018795918673277,0.9985973834991455,STRESS,1.2180264932370743,0.12560469824655005,0.23950219195321018,-1.0924217949905244,1.0924217949905244,-0.9785243012838641,0.9785243012838641
2026-01-02 18:00:00,2026-01-02,18,-0.002705960320396794,0.0006713498193650677,0.005450196667543342,0.0033773101397618615,0.0014018795918673277,0.9985973834991455,STRESS,1.2236733741697432,0.12608521524826002,0.24471322344581117,-1.097588158921483,1.097588158921483,-0.978960150723932,0.978960150723932
2026-01-02 19:00:00,2026-01-02,19,0.0035200214199321293,0.0005766954970807387,0.005961418303478823,-0.002943325922851391,0.0014018795918673277,0.9985973834991455,STRESS,1.2331544488619932,0.12831397062767574,0.267667017970331,-1.1048404782343175,1.1048404782343175,-0.9654874308916622,0.9654874308916622
2026-01-02 20:00:00,2026-01-02,20,0.002290613186131792,0.00035920233364541596,0.004626553050027839,-0.0019314108524863764,0.0014018795918673277,0.9985973834991455,STRESS,1.2374184643287465,0.11879391304884532,0.20773171673925805,-1.1186245512799011,1.1186245512799011,-1.0296867475894884,1.0296867475894884
2026-01-02 21:00:00,2026-01-02,21,-0.0004798553143772018,0.00017862739717871895,0.0056575963283525,0.0006584827115559207,0.0014018795918673277,0.9985973834991455,STRESS,1.2375667299287458,0.11851699134401518,0.2540254451203831,-1.1190497385847307,1.1190497385847307,-0.9835412848083627,0.9835412848083627
2026-01-02 22:00:00,2026-01-02,22,0.00018458698714141788,0.0007029493054267916,0.005468695165216316,0.0005183623182853737,0.0014018795918673277,0.9985973834991455,STRESS,1.070900754994335,0.11763741229098493,0.24554380393135886,-0.9532633427033501,0.9532633427033501,-0.8253569510629761,0.8253569510629761
2026-01-02 23:00:00,2026-01-02,23,0.00029526832723569964,-0.0012810824949381111,0.005210737526988436,-0.0015763508221738108,0.0014018795918673277,0.9985973834991455,STRESS,0.29395561306352513,0.12874525923772717,0.23396153470075756,-0.16521035382579796,0.16521035382579796,-0.05999407836276757,0.05999407836276757
2026-01-05 09:00:00,2026-01-05,9,-0.0014402572794509434,0.0005437056980109554,0.004475243020855133,0.001983962977461899,0.0014018795918673277,0.9985973834991455,STRESS,0.24870508534168917,0.10515080041023966,0.20093791327909363,-0.1435542849314495,0.1435542849314495,-0.047767172062595536,0.047767172062595536
